dayofyear,pr
1977-12-04,1.880514
1977-12-05,0.006324261
1977-12-06,0.009313094
1977-12-07,0.0027730437
1977-12-08,0.0080444515
1977-12-09,0.021460628
1977-12-10,0.03624853
1977-12-11,0.123674355
1977-12-12,0.10241679
1977-12-13,0.3696537
1977-12-14,0.03245116
1977-12-15,0.0051134797
1977-12-16,0.040412247
1977-12-17,0.06474733
1977-12-18,0.059510052
1977-12-19,0.012054472
1977-12-20,0.07071521
1977-12-21,0.11363103
1977-12-22,0.06759961
1977-12-23,0.035078168
1977-12-24,0.016917512
1977-12-25,0.062691644
1977-12-26,0.033105064
1977-12-27,0.019276856
1977-12-28,0.100200795
1977-12-29,0.5351046
1977-12-30,0.09691197
1977-12-31,0.41673917
1978-01-01,1.045875
1978-01-02,0.021832887
1978-01-03,1.0167531
1978-01-04,2.6643803
1978-01-05,4.701539
1978-01-06,0.49999547
1978-01-07,0.24031313
1978-01-08,0.06434661
1978-01-09,0.024016596
1978-01-10,0.029796178
1978-01-11,0.004894717
1978-01-12,0.29732683
1978-01-13,1.2419986
1978-01-14,0.9636641
1978-01-15,0.0009615536
1978-01-16,0.006721243
1978-01-17,0.36139938
1978-01-18,2.889665
1978-01-19,0.07711614
1978-01-20,1.1526604
1978-01-21,1.3964466
1978-01-22,0.8194363
1978-01-23,6.3864913
1978-01-24,0.7256335
1978-01-25,1.2037827
1978-01-26,0.5838909
1978-01-27,0.00012737676
1978-01-28,0.4641593
1978-01-29,0.0013820336
1978-01-30,0.0021790809
1978-01-31,2.82777
1978-02-01,0.4123736
1978-02-02,0.0009540444
1978-02-03,0.043928795
1978-02-04,0.13582589
1978-02-05,7.9851813
1978-02-06,0.00047062853
1978-02-07,0.017954351
1978-02-08,0.0040693176
1978-02-09,1.5629294
1978-02-10,5.1413283
1978-02-11,0.52581775
1978-02-12,1.837976
1978-02-13,2.220567
1978-02-14,0.8088938
1978-02-15,0.75782037
1978-02-16,0.04127112
1978-02-17,0.15641415
1978-02-18,0.051233545
1978-02-19,0.027367136
1978-02-20,0.049136195
1978-02-21,1.2963506
1978-02-22,1.2985456
1978-02-23,0.5452732
1978-02-24,0.9400596
1978-02-25,0.13604996
1978-02-26,0.021898897
1978-02-27,0.008704063
1978-02-28,0.035602506
1978-03-01,0.009887756
1978-03-02,0.012526648
1978-03-03,0.021467352
1978-03-04,0.025576277
1978-03-05,0.015367658
1978-03-06,0.018626438
1978-03-07,0.005104327
1978-03-08,0.020827617
1978-03-09,0.0061529963
1978-03-10,0.17235991
1978-03-11,1.3949877
1978-03-12,0.24029693
1978-03-13,0.10479957
1978-03-14,0.04642648
1978-03-15,0.7389185
1978-03-16,1.2791829
1978-03-17,0.6853899
1978-03-18,0.6867465
1978-03-19,21.70054
1978-03-20,6.3672576
1978-03-21,8.271221
1978-03-22,1.3444986
1978-03-23,0.16671011
1978-03-24,5.561758e-05
1978-03-25,0.5079423
1978-03-26,1.0315802
1978-03-27,0.17875323
1978-03-28,1.0808241
1978-03-29,0.43431717
1978-03-30,2.3524995
1978-03-31,1.0495709
1978-04-01,0.01711647
1978-04-02,0.008427737
1978-04-03,0.014382014
1978-04-04,0.004367105
1978-04-05,0.030198907
1978-04-06,0.1081955
1978-04-07,2.9724412
1978-04-08,0.75416964
1978-04-09,0.006934031
1978-04-10,0.016236348
1978-04-11,0.046085533
1978-04-12,0.035837498
1978-04-13,0.011859306
1978-04-14,0.044483382
1978-04-15,0.029713709
1978-04-16,0.065280974
1978-04-17,0.030344944
1978-04-18,0.033630803
1978-04-19,0.09966632
1978-04-20,0.26698017
1978-04-21,0.02598455
1978-04-22,2.0371306
1978-04-23,2.1075153
1978-04-24,0.73167473
1978-04-25,0.6304451
1978-04-26,9.770843
1978-04-27,0.78840375
1978-04-28,0.057592694
1978-04-29,0.028955609
1978-04-30,0.023732785
1978-05-01,0.02980055
1978-05-02,0.004101805
1978-05-03,0.30388454
1978-05-04,0.09054266
1978-05-05,0.0044355933
1978-05-06,0.0063161184
1978-05-07,0.046315275
1978-05-08,0.0448993
1978-05-09,0.123333536
1978-05-10,0.37958372
1978-05-11,0.10724197
1978-05-12,0.0029065476
1978-05-13,0.76903975
1978-05-14,0.0101350285
1978-05-15,0.10991469
1978-05-16,0.736412
1978-05-17,0.2684071
1978-05-18,0.17210016
1978-05-19,0.08881051
1978-05-20,0.022426894
1978-05-21,0.58452076
1978-05-22,0.6998906
1978-05-23,0.18289037
1978-05-24,0.005634042
1978-05-25,0.046368696
1978-05-26,0.01597548
1978-05-27,0.00875227
1978-05-28,0.02365579
1978-05-29,0.03331312
1978-05-30,0.010157167
1978-05-31,0.0013304135
1978-06-01,0.03400912
1978-06-02,0.19164844
1978-06-03,0.6797079
1978-06-04,0.88052714
1978-06-05,1.5416485
1978-06-06,0.009809858
1978-06-07,0.31403533
1978-06-08,0.00840272
1978-06-09,0.003030024
1978-06-10,0.07817687
1978-06-11,0.01629598
1978-06-12,0.01735241
1978-06-13,0.018497828
1978-06-14,0.029303718
1978-06-15,0.2940778
1978-06-16,0.6265113
1978-06-17,1.5471739
1978-06-18,0.6304846
1978-06-19,0.16724493
1978-06-20,0.045828894
1978-06-21,0.021350022
1978-06-22,0.033485085
1978-06-23,0.013157012
1978-06-24,3.7096136
1978-06-25,1.8158476
1978-06-26,0.84434235
1978-06-27,0.38822106
1978-06-28,0.916034
1978-06-29,1.2755066
1978-06-30,1.0556027
1978-07-01,0.07069851
1978-07-02,0.04132839
1978-07-03,0.6121547
1978-07-04,0.7863402
1978-07-05,0.33277833
1978-07-06,0.7815205
1978-07-07,0.49228993
1978-07-08,0.092495315
1978-07-09,0.009447141
1978-07-10,0.0061032567
1978-07-11,0.0025954668
1978-07-12,0.04544099
1978-07-13,1.143711
1978-07-14,2.607916
1978-07-15,0.0030651395
1978-07-16,0.14630663
1978-07-17,0.41473332
1978-07-18,0.90381855
1978-07-19,0.23249695
1978-07-20,1.5161225
1978-07-21,1.82884
1978-07-22,0.10019616
1978-07-23,0.22980945
1978-07-24,0.018772794
1978-07-25,2.3221302
1978-07-26,0.5498585
1978-07-27,0.051145073
1978-07-28,0.4570607
1978-07-29,0.032829944
1978-07-30,0.63319457
1978-07-31,0.314628
1978-08-01,0.014960218
1978-08-02,0.693738
1978-08-03,0.37047613
1978-08-04,2.5399342
1978-08-05,0.4127525
1978-08-06,1.3210065
1978-08-07,0.576915
1978-08-08,0.95835733
1978-08-09,0.62249404
1978-08-10,9.296568
1978-08-11,1.4930282
1978-08-12,3.628956
1978-08-13,0.13560526
1978-08-14,0.01334192
1978-08-15,0.049407817
1978-08-16,0.010697512
1978-08-17,0.057341322
1978-08-18,1.3045442
1978-08-19,0.081507504
1978-08-20,0.032307576
1978-08-21,0.18157722
1978-08-22,0.027250707
1978-08-23,0.05697369
1978-08-24,2.1567376
1978-08-25,0.094906285
1978-08-26,0.05002883
1978-08-27,0.0010924414
1978-08-28,0.02206296
1978-08-29,2.73189
1978-08-30,0.6560097
1978-08-31,1.08246
1978-09-01,0.69012666
1978-09-02,0.50394344
1978-09-03,0.39334086
1978-09-04,0.6606167
1978-09-05,1.3236604
1978-09-06,0.15324566
1978-09-07,1.1429715
1978-09-08,0.7006187
1978-09-09,0.75324565
1978-09-10,1.1092658
1978-09-11,0.55503094
1978-09-12,3.844057
1978-09-13,6.7722516
1978-09-14,17.092505
1978-09-15,14.384407
1978-09-16,0.7248892
1978-09-17,0.7720014
1978-09-18,0.12485951
1978-09-19,0.18873651
1978-09-20,0.19899663
1978-09-21,0.014337905
1978-09-22,0.0812096
1978-09-23,0.042285666
1978-09-24,0.094462425
1978-09-25,0.0033104804
1978-09-26,0.1400809
1978-09-27,1.8381528
1978-09-28,0.019280573
1978-09-29,0.46989024
1978-09-30,0.5198407
1978-10-01,0.34294775
1978-10-02,0.44755957
1978-10-03,0.19580644
1978-10-04,0.016875174
1978-10-05,3.6377888
1978-10-06,38.359932
1978-10-07,0.24153368
1978-10-08,0.017970763
1978-10-09,0.06414102
1978-10-10,0.003656186
1978-10-11,0.39738557
1978-10-12,0.09385526
1978-10-13,0.015797203
1978-10-14,0.10217002
1978-10-15,0.006107672
1978-10-16,0.008301314
1978-10-17,0.017240671
1978-10-18,0.47790816
1978-10-19,0.5126561
1978-10-20,0.24033253
1978-10-21,0.20510955
1978-10-22,0.6831465
1978-10-23,0.094789766
1978-10-24,0.34336174
1978-10-25,1.5235238
1978-10-26,1.6591288
1978-10-27,0.25743097
1978-10-28,0.9495174
1978-10-29,0.6495045
1978-10-30,0.2546405
1978-10-31,0.05578713
1978-11-01,0.014012087
1978-11-02,0.020801352
1978-11-03,0.011845822
1978-11-04,0.16000763
1978-11-05,0.009114416
1978-11-06,0.027709613
1978-11-07,0.05196209
1978-11-08,0.097244926
1978-11-09,0.097638585
1978-11-10,0.015035629
1978-11-11,0.5666792
1978-11-12,0.9988955
1978-11-13,0.026006589
1978-11-14,0.026719555
1978-11-15,0.27035537
1978-11-16,0.012815702
1978-11-17,0.006488225
1978-11-18,0.0037722732
1978-11-19,0.027618928
1978-11-20,0.0066286027
1978-11-21,0.030609641
1978-11-22,0.010126321
1978-11-23,0.011693313
1978-11-24,0.007470598
1978-11-25,0.06758258
1978-11-26,0.6042205
1978-11-27,0.15209936
1978-11-28,0.0013157977
1978-11-29,0.008230752
1978-11-30,0.01568638
1978-12-01,0.02105633
1978-12-02,0.0040308624
1978-12-03,0.007475017
1978-12-04,0.008952911
1978-12-05,0.01003951
1978-12-06,0.07086096
1978-12-07,0.053195164
1978-12-08,3.3689616
1978-12-09,0.010095052
1978-12-10,0.015271049
1978-12-11,0.028846858
1978-12-12,0.121884264
1978-12-13,0.25796914
1978-12-14,1.4584521
1978-12-15,0.09964784
1978-12-16,0.06258846
1978-12-17,0.026161019
1978-12-18,0.027062114
1978-12-19,0.03747852
1978-12-20,0.015769552
1978-12-21,2.3761766
1978-12-22,0.81683034
1978-12-23,0.009408188
1978-12-24,0.0034394371
1978-12-25,0.03342074
1978-12-26,0.82899475
1978-12-27,0.23911977
1978-12-28,0.8672911
1978-12-29,0.35775024
1978-12-30,2.8377547
1978-12-31,6.6190705
1979-01-01,2.8575191
1979-01-02,1.9022713
1979-01-03,8.341092
1979-01-04,8.147304
1979-01-05,6.3209367
1979-01-06,0.9740393
1979-01-07,0.039011028
1979-01-08,0.41326404
1979-01-09,0.14262322
1979-01-10,0.45910496
1979-01-11,1.5711219
1979-01-12,9.848834
1979-01-13,1.7273825
1979-01-14,0.002155621
1979-01-15,0.77989274
1979-01-16,0.038383916
1979-01-17,0.04169608
1979-01-18,0.10446304
1979-01-19,0.042228688
1979-01-20,0.02540009
1979-01-21,0.074081935
1979-01-22,0.17833947
1979-01-23,0.00032199852
1979-01-24,0.00914448
1979-01-25,1.5357915
1979-01-26,6.380048
1979-01-27,0.023668366
1979-01-28,1.1659712
1979-01-29,0.0072302977
1979-01-30,0.001133403
1979-01-31,0.00058578094
1979-02-01,0.048939165
1979-02-02,0.9168772
1979-02-03,0.45990705
1979-02-04,0.0104335295
1979-02-05,0.28859314
1979-02-06,0.6346763
1979-02-07,0.0040716347
1979-02-08,0.011851437
1979-02-09,0.1118765
1979-02-10,1.2277553
1979-02-11,0.0054350616
1979-02-12,1.6488856e-24
1979-02-13,0.001813534
1979-02-14,0.029057072
1979-02-15,2.0400925
1979-02-16,0.0007556367
1979-02-17,0.006528097
1979-02-18,0.012489869
1979-02-19,0.00860391
1979-02-20,0.013710344
1979-02-21,0.67348856
1979-02-22,0.21834023
1979-02-23,0.7257291
1979-02-24,2.2994282
1979-02-25,1.0428649
1979-02-26,3.840821
1979-02-27,0.2969741
1979-02-28,11.302105
1979-03-01,0.017908882
1979-03-02,0.02549758
1979-03-03,0.0039680456
1979-03-04,0.020630145
1979-03-05,1.0528642
1979-03-06,0.042713184
1979-03-07,0.022469983
1979-03-08,0.06910077
1979-03-09,0.04247501
1979-03-10,0.19887635
1979-03-11,0.007447474
1979-03-12,2.438339
1979-03-13,0.6595094
1979-03-14,0.61523694
1979-03-15,0.006867001
1979-03-16,0.025700798
1979-03-17,0.01460079
1979-03-18,0.018867925
1979-03-19,0.007926916
1979-03-20,0.018198634
1979-03-21,0.015434202
1979-03-22,0.03274161
1979-03-23,0.03315238
1979-03-24,0.018293977
1979-03-25,0.20667402
1979-03-26,0.006517546
1979-03-27,0.014238666
1979-03-28,0.0327766
1979-03-29,0.0039669634
1979-03-30,2.944504e-07
1979-03-31,0.6045344
1979-04-01,0.58176476
1979-04-02,0.782114
1979-04-03,5.418524e-20
1979-04-04,0.001686176
1979-04-05,0.0035086325
1979-04-06,0.0041637914
1979-04-07,0.012810708
1979-04-08,0.055694886
1979-04-09,0.30567357
1979-04-10,0.2993233
1979-04-11,5.9770823
1979-04-12,2.8461728
1979-04-13,0.005354064
1979-04-14,0.55577976
1979-04-15,0.0274694
1979-04-16,0.040403776
1979-04-17,0.020624902
1979-04-18,0.033003084
1979-04-19,0.022259945
1979-04-20,0.01246289
1979-04-21,0.032851644
1979-04-22,0.017876906
1979-04-23,0.0066307313
1979-04-24,0.0029804867
1979-04-25,0.0074848547
1979-04-26,0.40252733
1979-04-27,0.04365297
1979-04-28,0.042543784
1979-04-29,0.009032785
1979-04-30,0.033206876
1979-05-01,0.745501
1979-05-02,1.413941
1979-05-03,0.10082193
1979-05-04,0.9413981
1979-05-05,1.0383232
1979-05-06,1.0951031
1979-05-07,0.78171355
1979-05-08,1.1351416
1979-05-09,1.4957539
1979-05-10,0.45663202
1979-05-11,0.02493625
1979-05-12,0.17627595
1979-05-13,0.0089198295
1979-05-14,0.026233498
1979-05-15,0.020812474
1979-05-16,0.2397279
1979-05-17,0.3053931
1979-05-18,0.06258206
1979-05-19,0.796306
1979-05-20,0.001366061
1979-05-21,0.0017162404
1979-05-22,0.0056799683
1979-05-23,0.0150396945
1979-05-24,0.010840807
1979-05-25,1.6922148
1979-05-26,1.4168334
1979-05-27,0.008119897
1979-05-28,0.088617966
1979-05-29,0.28227633
1979-05-30,0.13980722
1979-05-31,0.357486
1979-06-01,0.23921189
1979-06-02,0.456806
1979-06-03,3.5340016
1979-06-04,0.32088694
1979-06-05,0.0010295912
1979-06-06,0.01384059
1979-06-07,0.01847354
1979-06-08,0.016108397
1979-06-09,0.027391162
1979-06-10,0.06292762
1979-06-11,0.45040765
1979-06-12,0.31345794
1979-06-13,0.35144866
1979-06-14,0.49295604
1979-06-15,0.061306417
1979-06-16,0.8443252
1979-06-17,4.5478725
1979-06-18,2.1790721
1979-06-19,2.4136908
1979-06-20,0.4419131
1979-06-21,0.11489606
1979-06-22,0.1260668
1979-06-23,1.2111931
1979-06-24,1.8159739
1979-06-25,1.0305573
1979-06-26,0.013643296
1979-06-27,0.1723503
1979-06-28,0.043452006
1979-06-29,0.01188516
1979-06-30,0.38032985
1979-07-01,0.09624226
1979-07-02,0.06458946
1979-07-03,1.2062516
1979-07-04,0.04423771
1979-07-05,0.2790336
1979-07-06,0.00035718942
1979-07-07,0.13867383
1979-07-08,4.091265
1979-07-09,0.6422806
1979-07-10,0.32851788
1979-07-11,0.5955895
1979-07-12,1.8151946
1979-07-13,1.5943813
1979-07-14,0.045051724
1979-07-15,0.008470285
1979-07-16,0.024085416
1979-07-17,0.6686835
1979-07-18,1.571879
1979-07-19,0.53072184
1979-07-20,0.032843105
1979-07-21,0.25915647
1979-07-22,3.9868784
1979-07-23,2.8313003
1979-07-24,0.18789202
1979-07-25,0.29780623
1979-07-26,1.3001175
1979-07-27,3.8378465
1979-07-28,3.693534
1979-07-29,0.89602625
1979-07-30,0.9806727
1979-07-31,1.996459
1979-08-01,0.9706052
1979-08-02,3.1690621
1979-08-03,1.5378447
1979-08-04,1.1530939
1979-08-05,3.511626
1979-08-06,0.59032774
1979-08-07,0.8030845
1979-08-08,0.7758262
1979-08-09,0.9488555
1979-08-10,1.0099567
1979-08-11,0.20024718
1979-08-12,0.25596124
1979-08-13,0.038482532
1979-08-14,0.0065441164
1979-08-15,0.14739394
1979-08-16,0.008582989
1979-08-17,0.31961983
1979-08-18,0.5551394
1979-08-19,0.25270045
1979-08-20,0.012190184
1979-08-21,0.0335576
1979-08-22,0.37310168
1979-08-23,0.5493272
1979-08-24,0.29743117
1979-08-25,0.4345194
1979-08-26,0.103807345
1979-08-27,0.24483408
1979-08-28,0.023241295
1979-08-29,0.52780074
1979-08-30,0.18085802
1979-08-31,0.14341372
1979-09-01,0.29041398
1979-09-02,0.537092
1979-09-03,1.0368854
1979-09-04,0.757339
1979-09-05,0.016166212
1979-09-06,0.31296408
1979-09-07,0.06934371
1979-09-08,0.9092989
1979-09-09,0.6791941
1979-09-10,0.44649154
1979-09-11,1.3172213
1979-09-12,0.67471987
1979-09-13,1.0851606
1979-09-14,0.10450546
1979-09-15,0.26994595
1979-09-16,0.33250183
1979-09-17,0.11472205
1979-09-18,0.008210882
1979-09-19,0.63679606
1979-09-20,0.11547884
1979-09-21,0.31182972
1979-09-22,0.33494762
1979-09-23,0.0062544583
1979-09-24,0.22616641
1979-09-25,0.28378767
1979-09-26,0.015839493
1979-09-27,0.011260638
1979-09-28,0.16907421
1979-09-29,0.03780485
1979-09-30,0.8420756
1979-10-01,0.021787427
1979-10-02,0.47589242
1979-10-03,0.004649992
1979-10-04,0.00060431514
1979-10-05,0.08563854
1979-10-06,0.5308077
1979-10-07,0.0005795189
1979-10-08,0.03105599
1979-10-09,0.5966746
1979-10-10,0.17425588
1979-10-11,0.2581764
1979-10-12,0.8223736
1979-10-13,0.047713052
1979-10-14,0.34556267
1979-10-15,0.020873586
1979-10-16,0.28222358
1979-10-17,0.009358726
1979-10-18,0.06028533
1979-10-19,0.0060333377
1979-10-20,0.0211038
1979-10-21,0.015876593
1979-10-22,0.031014388
1979-10-23,0.104102336
1979-10-24,0.015645886
1979-10-25,0.011508635
1979-10-26,0.046011496
1979-10-27,0.029568309
1979-10-28,0.11072819
1979-10-29,0.30815563
1979-10-30,0.10594833
1979-10-31,0.01810275
1979-11-01,0.02325982
1979-11-02,0.119539
1979-11-03,0.15159987
1979-11-04,0.015763542
1979-11-05,0.015761776
1979-11-06,0.024826683
1979-11-07,0.023546651
1979-11-08,0.23833744
1979-11-09,0.015768038
1979-11-10,0.13409498
1979-11-11,0.038363535
1979-11-12,0.009198869
1979-11-13,0.011838284
1979-11-14,0.08505502
1979-11-15,0.079502255
1979-11-16,0.12774493
1979-11-17,0.010600075
1979-11-18,0.038049348
1979-11-19,0.5156965
1979-11-20,0.94076097
1979-11-21,0.28141677
1979-11-22,0.06949016
1979-11-23,0.0432473
1979-11-24,0.045472946
1979-11-25,0.03736562
1979-11-26,0.045014415
1979-11-27,6.4354596
1979-11-28,2.2126346
1979-11-29,1.0451697
1979-11-30,1.4561322
1979-12-01,0.40597844
1979-12-02,4.0811906
1979-12-03,13.291285
1979-12-04,1.6354244e-20
1979-12-05,0.014851323
1979-12-06,0.009633581
1979-12-07,0.27063707
1979-12-08,0.09238834
1979-12-09,0.026590586
1979-12-10,0.010399501
1979-12-11,0.5286993
1979-12-12,0.009367454
1979-12-13,0.024371294
1979-12-14,0.21805905
1979-12-15,1.1174536
1979-12-16,1.0404415
1979-12-17,0.61834687
1979-12-18,0.021096127
1979-12-19,0.01982094
1979-12-20,0.05895402
1979-12-21,0.03897744
1979-12-22,1.4388728
1979-12-23,1.1975586
1979-12-24,0.0025599413
1979-12-25,0.0049063144
1979-12-26,0.0537383
1979-12-27,26.791904
1979-12-28,15.189123
1979-12-29,1.3319468
1979-12-30,0.3484567
1979-12-31,0.15147536
1980-01-01,1.4097662
1980-01-02,0.0001441491
1980-01-03,0.0039837616
1980-01-04,0.00012496102
1980-01-05,0.005474704
1980-01-06,0.042205665
1980-01-07,8.711829
1980-01-08,16.02099
1980-01-09,1.5630483e-05
1980-01-10,0.006002179
1980-01-11,0.052463792
1980-01-12,0.009150123
1980-01-13,0.03602277
1980-01-14,0.03885271
1980-01-15,0.098756805
1980-01-16,0.030428698
1980-01-17,0.64815664
1980-01-18,0.02781487
1980-01-19,0.0049986346
1980-01-20,0.00018549507
1980-01-21,0.026836801
1980-01-22,0.34384748
1980-01-23,7.8989053
1980-01-24,0.9244418
1980-01-25,0.025717989
1980-01-26,0.043637402
1980-01-27,0.05542886
1980-01-28,0.12298169
1980-01-29,0.10015945
1980-01-30,0.032493122
1980-01-31,0.2731082
1980-02-01,0.14085878
1980-02-02,0.5005207
1980-02-03,3.0186653
1980-02-04,57.668026
1980-02-05,0.34271055
1980-02-06,4.6585345
1980-02-07,7.696653
1980-02-08,3.8422806
1980-02-09,0.2369021
1980-02-10,0.10501372
1980-02-11,0.003953866
1980-02-12,0.4721499
1980-02-13,1.0035946
1980-02-14,0.05428051
1980-02-15,0.029307472
1980-02-16,0.07610378
1980-02-17,0.033494283
1980-02-18,0.016392166
1980-02-19,0.036508355
1980-02-20,0.051289607
1980-02-21,0.008404729
1980-02-22,0.10744963
1980-02-23,0.032828137
1980-02-24,2.129299
1980-02-25,0.31469035
1980-02-26,0.043330424
1980-02-27,0.0020067554
1980-02-28,0.0024337228
1980-03-01,1.3578409
1980-03-02,0.041681804
1980-03-03,0.024843028
1980-03-04,0.44086254
1980-03-05,0.018511618
1980-03-06,0.07832556
1980-03-07,0.021513054
1980-03-08,0.023017528
1980-03-09,0.009862458
1980-03-10,0.014235511
1980-03-11,0.009295102
1980-03-12,0.0780862
1980-03-13,0.12103387
1980-03-14,0.5601862
1980-03-15,0.24850228
1980-03-16,0.2604519
1980-03-17,0.03637054
1980-03-18,0.0012076229
1980-03-19,0.022214778
1980-03-20,0.022818998
1980-03-21,0.006653423
1980-03-22,0.016827196
1980-03-23,0.0095695555
1980-03-24,0.09313554
1980-03-25,0.021638725
1980-03-26,0.014727115
1980-03-27,0.034205616
1980-03-28,0.047332812
1980-03-29,0.028531574
1980-03-30,0.022485469
1980-03-31,0.014950159
1980-04-01,0.008001179
1980-04-02,0.015513137
1980-04-03,0.010714775
1980-04-04,0.014065075
1980-04-05,0.037530903
1980-04-06,0.03210847
1980-04-07,0.0068611233
1980-04-08,0.102604434
1980-04-09,0.27728403
1980-04-10,1.283858
1980-04-11,1.0385228
1980-04-12,0.05133008
1980-04-13,0.3585576
1980-04-14,0.030001795
1980-04-15,0.14816242
1980-04-16,0.3093461
1980-04-17,0.002236151
1980-04-18,0.11165389
1980-04-19,0.021168977
1980-04-20,0.067118764
1980-04-21,0.7234023
1980-04-22,0.010629696
1980-04-23,0.15026727
1980-04-24,0.19832872
1980-04-25,12.432714
1980-04-26,2.5747287
1980-04-27,0.4001606
1980-04-28,0.050316542
1980-04-29,0.10888635
1980-04-30,0.20000537
1980-05-01,0.1864621
1980-05-02,0.014782646
1980-05-03,0.004599368
1980-05-04,0.0025263592
1980-05-05,0.075102314
1980-05-06,1.1263344
1980-05-07,0.95172566
1980-05-08,0.25998858
1980-05-09,3.689656
1980-05-10,2.3217068
1980-05-11,0.6572705
1980-05-12,0.30510402
1980-05-13,0.19639614
1980-05-14,0.56479627
1980-05-15,0.013576359
1980-05-16,0.02357556
1980-05-17,0.028123563
1980-05-18,0.22541732
1980-05-19,0.4951128
1980-05-20,0.66686183
1980-05-21,1.6193831
1980-05-22,1.5734867
1980-05-23,1.8317685
1980-05-24,2.9584458
1980-05-25,3.3719442
1980-05-26,0.026515683
1980-05-27,0.012327292
1980-05-28,0.024554053
1980-05-29,0.35767433
1980-05-30,0.014560163
1980-05-31,0.080971055
1980-06-01,0.60717124
1980-06-02,0.3521957
1980-06-03,0.08568095
1980-06-04,0.016007943
1980-06-05,0.04763016
1980-06-06,0.010622852
1980-06-07,0.003766162
1980-06-08,0.010793049
1980-06-09,0.2348224
1980-06-10,0.17513792
1980-06-11,0.04380918
1980-06-12,0.013252525
1980-06-13,0.004433042
1980-06-14,0.34735712
1980-06-15,0.49810207
1980-06-16,0.006067506
1980-06-17,0.2591657
1980-06-18,0.013820968
1980-06-19,0.019260615
1980-06-20,0.042740192
1980-06-21,0.0343291
1980-06-22,0.29048225
1980-06-23,0.1636893
1980-06-24,0.004901078
1980-06-25,0.04914128
1980-06-26,0.14599645
1980-06-27,0.074376725
1980-06-28,0.10845464
1980-06-29,0.15898864
1980-06-30,0.019751413
1980-07-01,0.015338344
1980-07-02,0.02478758
1980-07-03,0.06028319
1980-07-04,0.64253217
1980-07-05,0.27473685
1980-07-06,0.1011789
1980-07-07,1.5870031
1980-07-08,0.56969947
1980-07-09,0.91204
1980-07-10,0.71553814
1980-07-11,0.2298198
1980-07-12,0.0012869376
1980-07-13,0.8447351
1980-07-14,0.5898409
1980-07-15,0.6701847
1980-07-16,1.8509568
1980-07-17,0.043547634
1980-07-18,0.08559358
1980-07-19,0.33655548
1980-07-20,0.01376425
1980-07-21,0.40263996
1980-07-22,0.016326342
1980-07-23,0.20436496
1980-07-24,0.0754952
1980-07-25,0.3838317
1980-07-26,0.542115
1980-07-27,0.02902018
1980-07-28,0.087086126
1980-07-29,0.026594978
1980-07-30,0.026759624
1980-07-31,0.2667808
1980-08-01,0.6236549
1980-08-02,1.3404047
1980-08-03,0.5850695
1980-08-04,0.11434195
1980-08-05,0.7018268
1980-08-06,0.060814142
1980-08-07,0.045468558
1980-08-08,0.12845096
1980-08-09,0.02585776
1980-08-10,0.043505408
1980-08-11,0.046677385
1980-08-12,0.05149336
1980-08-13,0.004917728
1980-08-14,0.2915698
1980-08-15,0.8469528
1980-08-16,0.025377264
1980-08-17,0.18382256
1980-08-18,0.00044602298
1980-08-19,0.008834355
1980-08-20,0.18119462
1980-08-21,0.6227145
1980-08-22,0.024629897
1980-08-23,1.8198065
1980-08-24,0.09307339
1980-08-25,0.016992284
1980-08-26,0.09810513
1980-08-27,0.8251223
1980-08-28,0.61158067
1980-08-29,0.16679703
1980-08-30,0.008136154
1980-08-31,0.84761816
1980-09-01,0.031241452
1980-09-02,0.017137865
1980-09-03,0.073973276
1980-09-04,0.0071363943
1980-09-05,0.1778065
1980-09-06,0.6269283
1980-09-07,0.5190897
1980-09-08,0.00040209136
1980-09-09,0.26446757
1980-09-10,1.1759375
1980-09-11,0.19015646
1980-09-12,0.18595894
1980-09-13,0.22543748
1980-09-14,0.29690623
1980-09-15,0.56452376
1980-09-16,0.38534528
1980-09-17,0.37717187
1980-09-18,1.0373055
1980-09-19,0.18056938
1980-09-20,0.10371914
1980-09-21,0.49298713
1980-09-22,0.29983687
1980-09-23,2.3343217
1980-09-24,0.07917064
1980-09-25,0.2723887
1980-09-26,0.0330897
1980-09-27,0.02740736
1980-09-28,1.9121063
1980-09-29,1.404797
1980-09-30,0.8179572
1980-10-01,2.1876752
1980-10-02,0.4522503
1980-10-03,0.0031048777
1980-10-04,0.012244837
1980-10-05,0.021112585
1980-10-06,1.431453
1980-10-07,2.3860922
1980-10-08,2.7294927
1980-10-09,0.64412993
1980-10-10,0.038785752
1980-10-11,0.055663917
1980-10-12,0.010544172
1980-10-13,0.025904357
1980-10-14,0.055863596
1980-10-15,0.011738861
1980-10-16,0.58492804
1980-10-17,0.48468176
1980-10-18,0.101781555
1980-10-19,0.027179264
1980-10-20,0.011001561
1980-10-21,0.032517195
1980-10-22,0.026291957
1980-10-23,0.047237616
1980-10-24,0.01876358
1980-10-25,0.12147967
1980-10-26,0.05768276
1980-10-27,0.092154995
1980-10-28,0.3902398
1980-10-29,0.24669403
1980-10-30,0.0077341865
1980-10-31,0.4309297
1980-11-01,0.13766867
1980-11-02,0.0066385837
1980-11-03,0.60910875
1980-11-04,0.73612094
1980-11-05,0.62674415
1980-11-06,1.6928879
1980-11-07,5.0509048
1980-11-08,0.42007467
1980-11-09,9.811552
1980-11-10,13.55022
1980-11-11,3.28612
1980-11-12,0.2073058
